t,x,y,vx,vy
707,1.47541e+06,783669,1893.36,1466.55
708,1.47731e+06,785137,1896.66,1468.3
709,1.47921e+06,786607,1899.96,1470.06
710,1.48111e+06,788079,1903.26,1471.82
711,1.48302e+06,789553,1906.57,1473.57
712,1.48493e+06,791028,1909.88,1475.34
713,1.48684e+06,792505,1913.19,1477.1
714,1.48876e+06,793984,1916.5,1478.87
715,1.49068e+06,795464,1919.82,1480.64
716,1.4926e+06,796947,1923.14,1482.41
717,1.49452e+06,798431,1926.46,1484.18
718,1.49645e+06,799917,1929.79,1485.96
719,1.49839e+06,801405,1933.11,1487.74
720,1.50032e+06,802894,1936.44,1489.52
721,1.50226e+06,804386,1939.78,1491.3
722,1.50421e+06,805879,1943.11,1493.09
723,1.50615e+06,807374,1946.45,1494.88
724,1.5081e+06,808870,1949.79,1496.67
725,1.51006e+06,810369,1953.14,1498.46
726,1.51201e+06,811869,1956.48,1500.26
727,1.51397e+06,813371,1959.83,1502.05
728,1.51594e+06,814875,1963.18,1503.86
729,1.5179e+06,816380,1966.54,1505.66
730,1.51987e+06,817888,1969.89,1507.46
731,1.52185e+06,819397,1973.25,1509.27
732,1.52382e+06,820908,1976.61,1511.08
733,1.5258e+06,822421,1979.98,1512.89
734,1.52779e+06,823936,1983.34,1514.71
735,1.52977e+06,825452,1986.71,1516.52
736,1.53176e+06,826971,1990.08,1518.34
737,1.53376e+06,828491,1993.46,1520.17
738,1.53575e+06,830013,1996.84,1521.99
739,1.53775e+06,831537,2000.21,1523.82
740,1.53976e+06,833062,2003.6,1525.64
741,1.54176e+06,834590,2006.98,1527.48
742,1.54377e+06,836119,2010.37,1529.31
743,1.54579e+06,837650,2013.76,1531.14
744,1.5478e+06,839183,2017.15,1532.98
745,1.54983e+06,840718,2020.54,1534.82
746,1.55185e+06,842255,2023.94,1536.66
747,1.55388e+06,843793,2027.34,1538.51
748,1.55591e+06,845334,2030.74,1540.36
749,1.55794e+06,846876,2034.14,1542.21
750,1.55998e+06,848420,2037.55,1544.06
751,1.56202e+06,849966,2040.96,1545.91
752,1.56406e+06,851514,2044.37,1547.77
753,1.56611e+06,853063,2047.78,1549.63
754,1.56816e+06,854615,2051.2,1551.49
755,1.57022e+06,856168,2054.62,1553.35
756,1.57228e+06,857723,2058.04,1555.21
757,1.57434e+06,859280,2061.46,1557.08
758,1.5764e+06,860839,2064.88,1558.95
759,1.57847e+06,862400,2068.31,1560.82
760,1.58054e+06,863963,2071.74,1562.7
761,1.58262e+06,865527,2075.17,1564.57
762,1.5847e+06,867094,2078.61,1566.45
763,1.58678e+06,868662,2082.04,1568.33
764,1.58886e+06,870232,2085.48,1570.21
765,1.59095e+06,871804,2088.93,1572.1
766,1.59304e+06,873378,2092.37,1573.99
767,1.59514e+06,874954,2095.82,1575.88
768,1.59724e+06,876532,2099.26,1577.77
769,1.59934e+06,878112,2102.71,1579.66
770,1.60145e+06,879693,2106.17,1581.56
771,1.60356e+06,881277,2109.62,1583.45
772,1.60567e+06,882862,2113.08,1585.35
773,1.60779e+06,884449,2116.54,1587.26
774,1.60991e+06,886039,2120,1589.16
775,1.61203e+06,887630,2123.47,1591.07
776,1.61416e+06,889223,2126.93,1592.98
777,1.61629e+06,890817,2130.4,1594.89
778,1.61842e+06,892414,2133.87,1596.8
779,1.62056e+06,894013,2137.34,1598.72
780,1.6227e+06,895614,2140.82,1600.63
781,1.62485e+06,897216,2144.3,1602.55
782,1.62699e+06,898821,2147.78,1604.47
783,1.62914e+06,900427,2151.26,1606.4
784,1.6313e+06,902035,2154.74,1608.32
785,1.63346e+06,903646,2158.23,1610.25
786,1.63562e+06,905258,2161.72,1612.18
787,1.63778e+06,906872,2165.21,1614.11
788,1.63995e+06,908488,2168.7,1616.05
789,1.64213e+06,910106,2172.2,1617.98
790,1.6443e+06,911726,2175.69,1619.92
791,1.64648e+06,913348,2179.19,1621.86
792,1.64866e+06,914972,2182.69,1623.8
793,1.65085e+06,916597,2186.2,1625.75
794,1.65304e+06,918225,2189.7,1627.69
795,1.65523e+06,919855,2193.21,1629.64
796,1.65743e+06,921486,2196.72,1631.59
797,1.65963e+06,923120,2200.23,1633.54
798,1.66183e+06,924755,2203.74,1635.5
799,1.66404e+06,926393,2207.26,1637.45
800,1.66625e+06,928032,2210.78,1639.41
801,1.66846e+06,929673,2214.3,1641.37
802,1.67068e+06,931317,2217.82,1643.34
803,1.6729e+06,932962,2221.34,1645.3
804,1.67513e+06,934609,2224.87,1647.27
805,1.67736e+06,936259,2228.4,1649.24
806,1.67959e+06,937910,2231.93,1651.21
807,1.68182e+06,939563,2235.46,1653.18
808,1.68406e+06,941218,2239,1655.15
809,1.68631e+06,942875,2242.53,1657.13
810,1.68855e+06,944534,2246.07,1659.11
811,1.6908e+06,946195,2249.61,1661.09
812,1.69305e+06,947859,2253.15,1663.07
813,1.69531e+06,949524,2256.7,1665.05
814,1.69757e+06,951191,2260.24,1667.04
815,1.69984e+06,952860,2263.79,1669.03
816,1.7021e+06,954531,2267.34,1671.02
817,1.70437e+06,956204,2270.89,1673.01
818,1.70665e+06,957879,2274.45,1675.01
819,1.70893e+06,959556,2278,1677
820,1.71121e+06,961235,2281.56,1679
821,1.71349e+06,962916,2285.12,1681
822,1.71578e+06,964599,2288.68,1683
823,1.71807e+06,966284,2292.25,1685
824,1.72037e+06,967971,2295.81,1687.01
825,1.72267e+06,969660,2299.38,1689.02
826,1.72497e+06,971351,2302.95,1691.03
827,1.72728e+06,973044,2306.52,1693.04
828,1.72959e+06,974739,2310.1,1695.05
829,1.7319e+06,976436,2313.67,1697.07
830,1.73422e+06,978135,2317.25,1699.08
831,1.73654e+06,979836,2320.83,1701.1
832,1.73886e+06,981539,2324.41,1703.12
833,1.74119e+06,983244,2327.99,1705.14
834,1.74352e+06,984952,2331.58,1707.17
835,1.74586e+06,986661,2335.16,1709.19
836,1.7482e+06,988372,2338.75,1711.22
837,1.75054e+06,990085,2342.34,1713.25
838,1.75289e+06,991800,2345.93,1715.28
839,1.75524e+06,993518,2349.53,1717.32
840,1.75759e+06,995237,2353.12,1719.35
841,1.75995e+06,996959,2356.72,1721.39
842,1.76231e+06,998682,2360.32,1723.43
843,1.76467e+06,1.00041e+06,2363.92,1725.47
844,1.76704e+06,1.00213e+06,2367.52,1727.51
845,1.76941e+06,1.00386e+06,2371.13,1729.56
846,1.77178e+06,1.0056e+06,2374.74,1731.6
847,1.77416e+06,1.00733e+06,2378.34,1733.65
848,1.77654e+06,1.00907e+06,2381.95,1735.7
849,1.77893e+06,1.0108e+06,2385.57,1737.75
850,1.78132e+06,1.01254e+06,2389.18,1739.81
851,1.78371e+06,1.01428e+06,2392.8,1741.86
852,1.78611e+06,1.01603e+06,2396.41,1743.92
853,1.78851e+06,1.01777e+06,2400.03,1745.98
854,1.79091e+06,1.01952e+06,2403.65,1748.04
855,1.79332e+06,1.02127e+06,2407.28,1750.1
856,1.79573e+06,1.02303e+06,2410.9,1752.16
857,1.79814e+06,1.02478e+06,2414.53,1754.23
858,1.80056e+06,1.02654e+06,2418.15,1756.3
859,1.80298e+06,1.02829e+06,2421.78,1758.37
860,1.80541e+06,1.03005e+06,2425.41,1760.44
861,1.80784e+06,1.03182e+06,2429.05,1762.51
862,1.81027e+06,1.03358e+06,2432.68,1764.58
863,1.81271e+06,1.03535e+06,2436.32,1766.66
864,1.81515e+06,1.03712e+06,2439.96,1768.74
865,1.81759e+06,1.03889e+06,2443.6,1770.82
866,1.82004e+06,1.04066e+06,2447.24,1772.9
867,1.82249e+06,1.04244e+06,2450.88,1774.98
868,1.82494e+06,1.04421e+06,2454.53,1777.07
869,1.8274e+06,1.04599e+06,2458.17,1779.15
870,1.82986e+06,1.04777e+06,2461.82,1781.24
871,1.83233e+06,1.04956e+06,2465.47,1783.33
872,1.8348e+06,1.05134e+06,2469.12,1785.42
873,1.83727e+06,1.05313e+06,2472.77,1787.52
874,1.83975e+06,1.05492e+06,2476.43,1789.61
875,1.84223e+06,1.05671e+06,2480.08,1791.71
876,1.84471e+06,1.0585e+06,2483.74,1793.81
877,1.8472e+06,1.0603e+06,2487.4,1795.9
878,1.84969e+06,1.0621e+06,2491.06,1798.01
879,1.85218e+06,1.0639e+06,2494.73,1800.11
880,1.85468e+06,1.0657e+06,2498.39,1802.21
881,1.85719e+06,1.06751e+06,2502.06,1804.32
882,1.85969e+06,1.06931e+06,2505.72,1806.43
883,1.8622e+06,1.07112e+06,2509.39,1808.54
884,1.86471e+06,1.07293e+06,2513.06,1810.65
885,1.86723e+06,1.07474e+06,2516.74,1812.76
886,1.86975e+06,1.07656e+06,2520.41,1814.88
887,1.87227e+06,1.07838e+06,2524.09,1816.99
888,1.8748e+06,1.08019e+06,2527.76,1819.11
889,1.87733e+06,1.08202e+06,2531.44,1821.23
890,1.87987e+06,1.08384e+06,2535.12,1823.35
891,1.88241e+06,1.08566e+06,2538.8,1825.48
892,1.88495e+06,1.08749e+06,2542.49,1827.6
893,1.8875e+06,1.08932e+06,2546.17,1829.73
894,1.89005e+06,1.09115e+06,2549.86,1831.85
895,1.8926e+06,1.09299e+06,2553.55,1833.98
896,1.89516e+06,1.09482e+06,2557.24,1836.11
897,1.89772e+06,1.09666e+06,2560.93,1838.25
898,1.90028e+06,1.0985e+06,2564.62,1840.38
899,1.90285e+06,1.10034e+06,2568.32,1842.52
900,1.90542e+06,1.10219e+06,2572.01,1844.65
901,1.908e+06,1.10404e+06,2575.71,1846.79
902,1.91058e+06,1.10589e+06,2579.41,1848.93
903,1.91316e+06,1.10774e+06,2583.11,1851.07
904,1.91575e+06,1.10959e+06,2586.81,1853.22
905,1.91834e+06,1.11144e+06,2590.51,1855.36
906,1.92093e+06,1.1133e+06,2594.22,1857.51
907,1.92353e+06,1.11516e+06,2597.92,1859.66
908,1.92613e+06,1.11702e+06,2601.63,1861.81
909,1.92874e+06,1.11889e+06,2605.34,1863.96
910,1.93135e+06,1.12075e+06,2609.05,1866.11
911,1.93396e+06,1.12262e+06,2612.76,1868.26
912,1.93658e+06,1.12449e+06,2616.48,1870.42
913,1.9392e+06,1.12637e+06,2620.19,1872.58
914,1.94182e+06,1.12824e+06,2623.91,1874.73
915,1.94445e+06,1.13012e+06,2627.62,1876.89
916,1.94708e+06,1.132e+06,2631.34,1879.06
917,1.94971e+06,1.13388e+06,2635.06,1881.22
918,1.95235e+06,1.13576e+06,2638.79,1883.38
919,1.955e+06,1.13765e+06,2642.51,1885.55
920,1.95764e+06,1.13953e+06,2646.23,1887.72
921,1.96029e+06,1.14142e+06,2649.96,1889.89
922,1.96295e+06,1.14332e+06,2653.69,1892.06
923,1.9656e+06,1.14521e+06,2657.42,1894.23
924,1.96826e+06,1.14711e+06,2661.15,1896.4
925,1.97093e+06,1.149e+06,2664.88,1898.58
926,1.9736e+06,1.15091e+06,2668.61,1900.75
927,1.97627e+06,1.15281e+06,2672.35,1902.93
928,1.97895e+06,1.15471e+06,2676.08,1905.11
929,1.98163e+06,1.15662e+06,2679.82,1907.29
930,1.98431e+06,1.15853e+06,2683.56,1909.47
931,1.987e+06,1.16044e+06,2687.3,1911.66
932,1.98969e+06,1.16236e+06,2691.04,1913.84
933,1.99238e+06,1.16427e+06,2694.79,1916.03
934,1.99508e+06,1.16619e+06,2698.53,1918.22
935,1.99778e+06,1.16811e+06,2702.28,1920.41
936,2.00049e+06,1.17003e+06,2706.02,1922.6
937,2.0032e+06,1.17196e+06,2709.77,1924.79
938,2.00591e+06,1.17388e+06,2713.52,1926.98
939,2.00863e+06,1.17581e+06,2717.27,1929.18
940,2.01135e+06,1.17775e+06,2721.02,1931.38
941,2.01408e+06,1.17968e+06,2724.78,1933.57
942,2.0168e+06,1.18161e+06,2728.53,1935.77
943,2.01954e+06,1.18355e+06,2732.29,1937.97
944,2.02227e+06,1.18549e+06,2736.05,1940.18
945,2.02501e+06,1.18744e+06,2739.81,1942.38
946,2.02776e+06,1.18938e+06,2743.57,1944.59
947,2.0305e+06,1.19133e+06,2747.33,1946.79
948,2.03325e+06,1.19328e+06,2751.09,1949
949,2.03601e+06,1.19523e+06,2754.86,1951.21
950,2.03877e+06,1.19718e+06,2758.62,1953.42
951,2.04153e+06,1.19914e+06,2762.39,1955.63
952,2.0443e+06,1.20109e+06,2766.16,1957.84
953,2.04707e+06,1.20305e+06,2769.93,1960.06
954,2.04984e+06,1.20502e+06,2773.7,1962.28
955,2.05262e+06,1.20698e+06,2777.47,1964.49
956,2.0554e+06,1.20895e+06,2781.24,1966.71
957,2.05818e+06,1.21092e+06,2785.02,1968.93
958,2.06097e+06,1.21289e+06,2788.79,1971.15
959,2.06376e+06,1.21486e+06,2792.57,1973.38
960,2.06656e+06,1.21684e+06,2796.35,1975.6
961,2.06936e+06,1.21881e+06,2800.13,1977.82
962,2.07217e+06,1.22079e+06,2803.91,1980.05
963,2.07497e+06,1.22278e+06,2807.69,1982.28
964,2.07778e+06,1.22476e+06,2811.47,1984.51
965,2.0806e+06,1.22675e+06,2815.26,1986.74
966,2.08342e+06,1.22874e+06,2819.04,1988.97
967,2.08624e+06,1.23073e+06,2822.83,1991.21
968,2.08907e+06,1.23272e+06,2826.62,1993.44
969,2.0919e+06,1.23472e+06,2830.41,1995.68
970,2.09473e+06,1.23672e+06,2834.2,1997.91
971,2.09757e+06,1.23872e+06,2837.99,2000.15
972,2.10041e+06,1.24072e+06,2841.78,2002.39
973,2.10326e+06,1.24272e+06,2845.58,2004.63
974,2.10611e+06,1.24473e+06,2849.37,2006.88
975,2.10896e+06,1.24674e+06,2853.17,2009.12
976,2.11182e+06,1.24875e+06,2856.96,2011.36
977,2.11468e+06,1.25076e+06,2860.76,2013.61
978,2.11754e+06,1.25278e+06,2864.56,2015.86
979,2.12041e+06,1.2548e+06,2868.36,2018.11
980,2.12328e+06,1.25682e+06,2872.17,2020.36
981,2.12616e+06,1.25884e+06,2875.97,2022.61
982,2.12904e+06,1.26087e+06,2879.78,2024.86
983,2.13192e+06,1.26289e+06,2883.58,2027.11
984,2.13481e+06,1.26492e+06,2887.39,2029.37
985,2.1377e+06,1.26695e+06,2891.2,2031.63
986,2.1406e+06,1.26899e+06,2895.01,2033.88
987,2.1435e+06,1.27102e+06,2898.82,2036.14
988,2.1464e+06,1.27306e+06,2902.63,2038.4
989,2.1493e+06,1.2751e+06,2906.44,2040.66
990,2.15221e+06,1.27715e+06,2910.25,2042.93
991,2.15513e+06,1.27919e+06,2914.07,2045.19
992,2.15805e+06,1.28124e+06,2917.89,2047.46
993,2.16097e+06,1.28329e+06,2921.7,2049.72
994,2.16389e+06,1.28534e+06,2925.52,2051.99
995,2.16682e+06,1.28739e+06,2929.34,2054.26
996,2.16976e+06,1.28945e+06,2933.16,2056.53
997,2.17269e+06,1.29151e+06,2936.98,2058.8
998,2.17563e+06,1.29357e+06,2940.81,2061.07
999,2.17858e+06,1.29563e+06,2944.63,2063.35
1000,2.18153e+06,1.2977e+06,2948.45,2065.62
1001,2.18448e+06,1.29977e+06,2952.28,2067.9
1002,2.18744e+06,1.30184e+06,2956.11,2070.17
1003,2.1904e+06,1.30391e+06,2959.94,2072.45
1004,2.19336e+06,1.30598e+06,2963.77,2074.73
1005,2.19633e+06,1.30806e+06,2967.6,2077.01
1006,2.1993e+06,1.31014e+06,2971.43,2079.29
1007,2.20227e+06,1.31222e+06,2975.26,2081.58
1008,2.20525e+06,1.31431e+06,2979.09,2083.86
1009,2.20824e+06,1.31639e+06,2982.93,2086.15
1010,2.21122e+06,1.31848e+06,2986.76,2088.43
1011,2.21421e+06,1.32057e+06,2990.6,2090.72
1012,2.21721e+06,1.32266e+06,2994.44,2093.01
1013,2.22021e+06,1.32476e+06,2998.28,2095.3
1014,2.22321e+06,1.32686e+06,3002.12,2097.59
1015,2.22621e+06,1.32896e+06,3005.96,2099.88
1016,2.22922e+06,1.33106e+06,3009.8,2102.18
1017,2.23224e+06,1.33316e+06,3013.64,2104.47
1018,2.23525e+06,1.33527e+06,3017.49,2106.77
1019,2.23828e+06,1.33738e+06,3021.33,2109.07
1020,2.2413e+06,1.33949e+06,3025.18,2111.36
1021,2.24433e+06,1.3416e+06,3029.03,2113.66
1022,2.24736e+06,1.34372e+06,3032.88,2115.96
1023,2.2504e+06,1.34584e+06,3036.72,2118.26
1024,2.25344e+06,1.34796e+06,3040.57,2120.57
1025,2.25648e+06,1.35008e+06,3044.43,2122.87
1026,2.25953e+06,1.35221e+06,3048.28,2125.18
1027,2.26258e+06,1.35434e+06,3052.13,2127.48
1028,2.26564e+06,1.35646e+06,3055.99,2129.79
1029,2.2687e+06,1.3586e+06,3059.84,2132.1
1030,2.27176e+06,1.36073e+06,3063.7,2134.41
1031,2.27483e+06,1.36287e+06,3067.56,2136.72
1032,2.2779e+06,1.36501e+06,3071.41,2139.03
1033,2.28098e+06,1.36715e+06,3075.27,2141.34
1034,2.28406e+06,1.36929e+06,3079.13,2143.66
1035,2.28714e+06,1.37144e+06,3082.99,2145.97
1036,2.29023e+06,1.37359e+06,3086.86,2148.29
1037,2.29332e+06,1.37574e+06,3090.72,2150.6
1038,2.29641e+06,1.37789e+06,3094.58,2152.92
1039,2.29951e+06,1.38005e+06,3098.45,2155.24
1040,2.30261e+06,1.3822e+06,3102.32,2157.56
1041,2.30572e+06,1.38436e+06,3106.18,2159.88
1042,2.30883e+06,1.38652e+06,3110.05,2162.2
1043,2.31194e+06,1.38869e+06,3113.92,2164.53
1044,2.31506e+06,1.39086e+06,3117.79,2166.85
1045,2.31818e+06,1.39303e+06,3121.66,2169.18
1046,2.32131e+06,1.3952e+06,3125.53,2171.5
1047,2.32444e+06,1.39737e+06,3129.41,2173.83
1048,2.32757e+06,1.39955e+06,3133.28,2176.16
1049,2.33071e+06,1.40173e+06,3137.15,2178.49
1050,2.33385e+06,1.40391e+06,3141.03,2180.82
1051,2.33699e+06,1.40609e+06,3144.91,2183.15
1052,2.34014e+06,1.40827e+06,3148.78,2185.49
1053,2.3433e+06,1.41046e+06,3152.66,2187.82
1054,2.34645e+06,1.41265e+06,3156.54,2190.16
1055,2.34961e+06,1.41485e+06,3160.42,2192.49
1056,2.35278e+06,1.41704e+06,3164.3,2194.83
1057,2.35595e+06,1.41924e+06,3168.19,2197.17
1058,2.35912e+06,1.42144e+06,3172.07,2199.51
1059,2.36229e+06,1.42364e+06,3175.95,2201.85
1060,2.36547e+06,1.42584e+06,3179.84,2204.19
1061,2.36866e+06,1.42805e+06,3183.72,2206.53
1062,2.37184e+06,1.43026e+06,3187.61,2208.87
1063,2.37504e+06,1.43247e+06,3191.5,2211.22
1064,2.37823e+06,1.43468e+06,3195.39,2213.56
1065,2.38143e+06,1.4369e+06,3199.27,2215.91
1066,2.38463e+06,1.43912e+06,3203.16,2218.26
1067,2.38784e+06,1.44134e+06,3207.06,2220.6
1068,2.39105e+06,1.44356e+06,3210.95,2222.95
1069,2.39427e+06,1.44579e+06,3214.84,2225.3
1070,2.39749e+06,1.44801e+06,3218.73,2227.66
1071,2.40071e+06,1.45024e+06,3222.63,2230.01
1072,2.40393e+06,1.45248e+06,3226.52,2232.36
1073,2.40717e+06,1.45471e+06,3230.42,2234.71
1074,2.4104e+06,1.45695e+06,3234.32,2237.07
1075,2.41364e+06,1.45919e+06,3238.22,2239.43
1076,2.41688e+06,1.46143e+06,3242.12,2241.78
1077,2.42013e+06,1.46367e+06,3246.01,2244.14
1078,2.42338e+06,1.46592e+06,3249.92,2246.5
1079,2.42663e+06,1.46817e+06,3253.82,2248.86
1080,2.42989e+06,1.47042e+06,3257.72,2251.22
1081,2.43315e+06,1.47267e+06,3261.62,2253.58
1082,2.43641e+06,1.47493e+06,3265.53,2255.95
1083,2.43968e+06,1.47719e+06,3269.43,2258.31
1084,2.44296e+06,1.47945e+06,3273.34,2260.68
1085,2.44623e+06,1.48171e+06,3277.24,2263.04
1086,2.44952e+06,1.48398e+06,3281.15,2265.41
1087,2.4528e+06,1.48624e+06,3285.06,2267.78
1088,2.45609e+06,1.48851e+06,3288.97,2270.14
1089,2.45938e+06,1.49079e+06,3292.88,2272.51
1090,2.46268e+06,1.49306e+06,3296.79,2274.88
1091,2.46598e+06,1.49534e+06,3300.7,2277.26
1092,2.46928e+06,1.49762e+06,3304.61,2279.63
1093,2.47259e+06,1.4999e+06,3308.53,2282
1094,2.47591e+06,1.50219e+06,3312.44,2284.38
1095,2.47922e+06,1.50447e+06,3316.35,2286.75
1096,2.48254e+06,1.50676e+06,3320.27,2289.13
1097,2.48587e+06,1.50905e+06,3324.19,2291.5
1098,2.48919e+06,1.51135e+06,3328.1,2293.88
1099,2.49253e+06,1.51364e+06,3332.02,2296.26
1100,2.49586e+06,1.51594e+06,3335.94,2298.64
1101,2.4992e+06,1.51824e+06,3339.86,2301.02
1102,2.50255e+06,1.52055e+06,3343.78,2303.4
1103,2.50589e+06,1.52285e+06,3347.7,2305.78
1104,2.50925e+06,1.52516e+06,3351.62,2308.17
1105,2.5126e+06,1.52747e+06,3355.55,2310.55
1106,2.51596e+06,1.52978e+06,3359.47,2312.94
1107,2.51932e+06,1.5321e+06,3363.39,2315.32
1108,2.52269e+06,1.53442e+06,3367.32,2317.71
1109,2.52606e+06,1.53674e+06,3371.24,2320.1
1110,2.52944e+06,1.53906e+06,3375.17,2322.49
1111,2.53282e+06,1.54138e+06,3379.1,2324.88
1112,2.5362e+06,1.54371e+06,3383.03,2327.27
1113,2.53959e+06,1.54604e+06,3386.95,2329.66
1114,2.54298e+06,1.54837e+06,3390.88,2332.05
1115,2.54637e+06,1.55071e+06,3394.81,2334.44
1116,2.54977e+06,1.55304e+06,3398.75,2336.84
1117,2.55317e+06,1.55538e+06,3402.68,2339.23
1118,2.55658e+06,1.55772e+06,3406.61,2341.63
1119,2.55999e+06,1.56007e+06,3410.54,2344.02
1120,2.56341e+06,1.56242e+06,3414.48,2346.42
1121,2.56682e+06,1.56476e+06,3418.41,2348.82
1122,2.57025e+06,1.56712e+06,3422.35,2351.22
1123,2.57367e+06,1.56947e+06,3426.28,2353.62
1124,2.5771e+06,1.57183e+06,3430.22,2356.02
1125,2.58054e+06,1.57418e+06,3434.16,2358.42
1126,2.58397e+06,1.57654e+06,3438.1,2360.82
1127,2.58742e+06,1.57891e+06,3442.04,2363.23
1128,2.59086e+06,1.58127e+06,3445.98,2365.63
1129,2.59431e+06,1.58364e+06,3449.92,2368.04
1130,2.59777e+06,1.58601e+06,3453.86,2370.44
1131,2.60122e+06,1.58838e+06,3457.8,2372.85
1132,2.60469e+06,1.59076e+06,3461.74,2375.26
1133,2.60815e+06,1.59314e+06,3465.69,2377.67
1134,2.61162e+06,1.59552e+06,3469.63,2380.08
1135,2.6151e+06,1.5979e+06,3473.58,2382.49
1136,2.61857e+06,1.60028e+06,3477.52,2384.9
1137,2.62205e+06,1.60267e+06,3481.47,2387.31
1138,2.62554e+06,1.60506e+06,3485.42,2389.72
1139,2.62903e+06,1.60745e+06,3489.36,2392.13
1140,2.63252e+06,1.60985e+06,3493.31,2394.55
1141,2.63602e+06,1.61225e+06,3497.26,2396.96
1142,2.63952e+06,1.61464e+06,3501.21,2399.38
1143,2.64303e+06,1.61705e+06,3505.16,2401.8
1144,2.64654e+06,1.61945e+06,3509.11,2404.21
1145,2.65005e+06,1.62186e+06,3513.06,2406.63
1146,2.65357e+06,1.62427e+06,3517.02,2409.05
1147,2.65709e+06,1.62668e+06,3520.97,2411.47
1148,2.66061e+06,1.62909e+06,3524.92,2413.89
1149,2.66414e+06,1.63151e+06,3528.88,2416.31
1150,2.66767e+06,1.63393e+06,3532.84,2418.74
1151,2.67121e+06,1.63635e+06,3536.79,2421.16
1152,2.67475e+06,1.63877e+06,3540.75,2423.58
1153,2.67829e+06,1.6412e+06,3544.71,2426.01
1154,2.68184e+06,1.64363e+06,3548.66,2428.43
1155,2.6854e+06,1.64606e+06,3552.62,2430.86
1156,2.68895e+06,1.64849e+06,3556.58,2433.29
1157,2.69251e+06,1.65093e+06,3560.54,2435.71
1158,2.69608e+06,1.65336e+06,3564.5,2438.14
1159,2.69965e+06,1.6558e+06,3568.46,2440.57
1160,2.70322e+06,1.65825e+06,3572.43,2443
1161,2.7068e+06,1.66069e+06,3576.39,2445.43
1162,2.71038e+06,1.66314e+06,3580.35,2447.86
1163,2.71396e+06,1.66559e+06,3584.32,2450.3
1164,2.71755e+06,1.66804e+06,3588.28,2452.73
1165,2.72114e+06,1.6705e+06,3592.25,2455.16
1166,2.72474e+06,1.67296e+06,3596.21,2457.6
1167,2.72834e+06,1.67542e+06,3600.18,2460.03
